,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.57,0.11,0.84,0.98
emftriple.csv,0.07,1.0,0.0,0.16
fluent-nhibernate.csv,0.19,0.0,0.9,0.09
gpsmid.csv,0.95,0.11,0.76,0.48
