,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.61,0.04,0.37,0.98
emftriple.csv,0.11,1.0,0.0,0.15
fluent-nhibernate.csv,0.28,0.0,0.94,0.14
gpsmid.csv,0.97,0.03,0.36,0.5
