,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.55,0.09,0.88,0.97
emftriple.csv,0.06,1.0,0.0,0.13
fluent-nhibernate.csv,0.16,0.0,0.88,0.07
gpsmid.csv,0.94,0.09,0.76,0.43
