,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.49,0.48,0.54,0.65
emftriple.csv,0.86,0.91,0.0,0.98
fluent-nhibernate.csv,0.88,0.0,0.93,0.88
gpsmid.csv,0.41,0.4,0.49,0.6
