,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.56,0.0,0.54,0.4,0.25,0.85,0.3,0.67,0.0
buddata-ebxml-registry.csv,1.0,1.0,0.99,0.88,0.85,0.95,0.91,0.88,0.0
continuum-ide.csv,0.39,1.0,0.2,0.45,0.5,0.21,0.1,0.47,0.0
gtad.csv,0.18,0.0,0.23,0.13,0.0,0.33,0.12,0.18,0.0
htmlunit.csv,0.37,0.0,0.32,0.23,0.1,0.56,0.4,0.35,0.0
jsr308-langtools.csv,0.92,1.0,0.73,0.0,0.1,0.97,0.89,1.0,1.0
kaffeine.csv,0.96,0.09,0.44,0.47,1.0,0.87,0.35,0.71,0.25
stemkit.csv,0.17,0.36,0.34,0.2,0.05,0.03,0.32,0.28,0.5
taokgame.csv,0.3,0.0,0.09,0.08,0.25,0.23,0.44,0.14,0.5
