,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.89,1.0,1.0,0.01,0.98,1.0,0.99
chrysalis.csv,0.57,0.66,0.8,0.51,0.99,0.56,0.11
jahshaka.csv,0.7,0.02,0.86,0.61,1.01,0.81,0.93
jam-daq.csv,0.53,0.67,0.72,0.42,0.48,0.0,0.9
jatlas.csv,0.91,0.73,0.85,0.95,0.0,0.92,1.0
jedit.csv,0.04,0.51,0.8,0.39,0.73,0.77,0.49
open-media-library.csv,0.66,0.67,0.03,0.81,0.49,0.65,0.77
