,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,vars-redux.csv,httpcontentparser.csv,tart.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,xbg.csv,gdis.csv,loki-lib.csv,xqilla.csv,biopax.csv,exl.csv,crux-framework.csv
avifile.csv,0.07,1.0,0.08,0.0,0.58,0.03,0.45,0.43,1.0,0.2,0.74,0.28,0.51,0.12,0.96,0.97,0.0,0.46,0.44,0.67
baadengine.csv,0.74,0.8,0.3,1.0,0.42,1.0,0.98,0.96,0.9,1.0,0.89,1.0,0.63,0.62,1.0,1.0,1.0,0.72,0.95,1.0
biopax.csv,1.0,1.0,1.0,1.0,1.0,0.9,0.98,0.98,1.0,1.0,0.96,1.0,0.97,1.0,0.79,0.83,1.0,0.77,1.0,1.0
crux-framework.csv,0.01,0.0,0.11,1.0,0.5,0.03,0.24,0.14,0.0,0.6,0.33,0.16,0.21,0.0,0.74,0.24,0.0,0.07,0.17,1.0
dataobjectsdotnet.csv,0.64,0.6,0.77,1.0,0.15,0.87,0.66,0.78,0.9,0.8,0.81,0.6,0.55,0.75,0.0,0.76,1.0,0.46,0.95,1.0
exl.csv,0.2,0.6,0.76,1.0,0.88,0.33,0.8,0.61,0.4,1.0,0.44,0.56,0.61,0.38,0.18,0.1,1.0,0.55,0.76,1.0
gdis.csv,0.53,0.2,0.73,0.0,0.31,1.0,0.71,0.35,0.75,0.6,0.19,0.52,0.35,0.62,0.82,0.66,0.0,0.61,0.88,0.67
gogoego.csv,0.4,0.0,0.23,1.0,0.54,0.9,0.48,0.76,0.6,0.6,0.67,0.48,0.4,0.75,0.68,0.21,1.0,0.38,0.61,0.33
httpcontentparser.csv,0.24,0.2,0.32,0.0,0.04,0.07,0.55,0.84,0.8,0.4,0.85,0.48,0.38,0.25,0.0,0.38,1.0,0.59,0.44,0.67
impala.csv,0.16,0.8,0.62,1.0,0.85,0.4,0.49,0.16,0.95,0.8,0.26,0.68,0.63,0.38,0.25,0.45,0.33,0.66,0.76,0.33
jgameai.csv,0.23,0.8,0.03,0.0,0.54,0.27,0.1,0.1,0.05,0.0,0.04,0.08,0.03,0.0,0.32,0.14,0.0,0.08,0.29,0.0
loki-lib.csv,0.37,0.4,0.56,1.0,0.46,0.97,0.48,0.1,0.35,0.6,0.11,0.6,0.37,0.38,0.98,0.66,1.0,0.15,0.07,0.33
snakeyaml.csv,0.32,0.0,0.21,1.0,0.12,0.33,0.14,0.18,0.1,0.6,0.59,0.12,0.19,0.12,0.14,0.0,0.67,0.1,0.32,0.33
tart.csv,0.58,0.6,0.49,1.0,0.19,0.17,0.4,0.63,0.45,1.0,0.78,0.48,0.47,0.25,0.12,0.03,1.0,0.42,0.71,0.33
vars-redux.csv,0.38,0.6,0.29,1.0,0.19,0.83,0.75,0.78,0.95,0.6,0.85,0.64,0.38,0.38,0.42,0.1,1.0,0.48,0.73,0.33
werx.csv,0.97,1.0,0.96,1.0,1.0,1.0,0.87,0.84,0.95,1.0,0.96,0.96,0.97,1.0,0.98,1.0,1.0,0.83,0.54,1.0
xbg.csv,0.62,0.2,0.01,0.0,0.0,0.33,0.12,0.04,0.25,0.0,0.26,0.36,0.18,0.88,0.16,0.34,0.0,0.13,0.15,0.0
xqilla.csv,0.03,0.0,0.54,1.0,0.38,0.03,0.34,0.47,0.15,0.4,0.41,0.12,0.33,0.0,0.18,0.07,1.0,0.15,0.07,0.33
zealos.csv,0.16,0.2,0.04,0.0,0.19,0.73,0.13,0.08,0.1,0.0,0.0,0.0,0.03,0.0,0.39,0.03,0.0,0.0,0.02,0.33
