,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,xinity.csv,gss.csv,linux-ntfs.csv,growl-for-windows.csv,libarchive.csv
awemud.csv,488.5,194.0,192.0,98.5,197.0,96.5,197.5,97.5,11139.5,0.0,1490.5,189.0,285.5,97.5,424.5,195.0
bullet.csv,488.5,192.0,695.0,76.5,194.0,195.5,98.5,97.5,99.0,65.5,1101.0,98.5,196.0,78.5,188.0,93.5
customwars.csv,90.5,291.5,756.5,98.5,188.0,98.5,98.5,165.0,99.0,0.0,645.5,98.5,91.5,183.0,190.0,96.5
dvd-create.csv,671.5,291.5,192.0,98.5,98.5,96.5,197.5,97.5,99.0,52.5,1297.5,92.5,196.0,97.5,431.5,293.5
gbif-indexingtoolkit.csv,194.0,392.0,94.5,98.5,197.0,543.5,98.5,178.0,99.0,0.0,1287.0,96.5,196.0,197.0,633.5,293.5
go.csv,292.5,193.0,260.5,98.5,190.0,96.5,98.5,97.5,8239.0,46.5,1028.0,92.5,97.5,196.0,177.0,195.0
growl-for-windows.csv,96.5,0.0,437.5,0.0,0.0,38.5,98.5,97.5,0.0,0.0,1396.0,179.0,97.5,88.5,92.5,96.5
gss.csv,195.0,291.5,192.0,98.5,194.0,98.5,98.5,97.5,99.0,0.0,1486.5,98.5,187.0,195.0,285.5,195.0
kwave.csv,292.5,489.5,253.5,98.5,197.0,195.5,197.5,97.5,99.0,177.0,1456.5,98.5,97.5,190.0,285.5,293.5
libarchive.csv,391.0,291.5,287.5,98.5,194.0,197.5,98.5,97.5,99.0,97.5,1397.0,98.5,196.0,196.0,188.0,195.0
linux-ntfs.csv,488.5,390.5,695.0,98.5,195.0,96.5,98.5,97.5,439.5,364.0,1202.0,96.5,97.5,98.5,285.5,192.0
lsb.csv,194.0,489.5,192.0,98.5,197.0,96.5,98.5,97.5,99.0,0.0,1032.0,96.5,196.0,197.0,285.5,293.5
mpgravity.csv,291.5,291.5,287.5,98.5,197.0,197.5,197.5,97.5,0.0,97.5,1580.0,98.5,196.0,197.0,285.5,293.5
qcad2.csv,96.5,292.0,480.5,98.5,89.5,98.5,98.5,708.5,99.0,273.5,552.5,98.5,91.5,196.0,92.5,195.0
qtwin.csv,121.0,0.0,54.5,0.0,0.0,79.5,137.0,96.5,99.0,157.0,1159.5,92.5,91.5,74.5,55.5,0.0
xinity.csv,586.0,489.5,240.5,291.5,197.0,98.5,195.5,97.5,99.0,97.5,277.5,98.5,196.0,197.0,459.5,670.5
