,nh3d.csv,jvcl.csv,opentibia.csv,jmri.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,magicwars.csv,bochs.csv,haphazard.csv,ipfire-wall.csv,m-a-d-n-e-s-s.csv,all-plasm.csv,galaxium.csv,smartgwt.csv,tweetsharp.csv,gisgraphy.csv
all-plasm.csv,0.0,13.0,0.0,7.0,1.0,16.0,12.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0
blogentis.csv,0.0,0.0,0.0,3.0,0.0,34.0,1.0,0.0,0.0,9.0,8.0,4.0,1.0,17.0,2.0,0.0,9.0
bochs.csv,0.0,9.0,0.0,1.0,0.0,16.0,1.0,3.0,0.0,0.0,8.0,4.0,1.0,6.0,1.0,0.0,1.0
galaxium.csv,174.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0
gisgraphy.csv,355.0,5.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,6.0,7.0,0.0,7.0,1.0,0.0,2.0
haphazard.csv,0.0,9.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,13.0,4.0,1.0,7.0,8.0,0.0,1.0
ipfire-wall.csv,0.0,158.0,0.0,0.0,0.0,14.0,8.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,0.0,10.0
jmri.csv,0.0,10.0,0.0,0.0,0.0,24.0,11.0,1.0,0.0,9.0,5.0,4.0,0.0,2.0,2.0,0.0,1.0
jvcl.csv,0.0,2.0,0.0,2.0,0.0,12.0,4.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0
kaffeine.csv,114.0,7.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,8.0,0.0,0.0,1.0
m-a-d-n-e-s-s.csv,0.0,35.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,5.0
magicwars.csv,0.0,5.0,0.0,6.0,0.0,17.0,13.0,0.0,0.0,0.0,8.0,4.0,1.0,4.0,8.0,0.0,1.0
nh3d.csv,0.0,158.0,0.0,2.0,0.0,24.0,15.0,3.0,0.0,0.0,8.0,4.0,1.0,7.0,2.0,0.0,1.0
opentibia.csv,0.0,8.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,5.0,18.0,1.0,14.0,21.0,0.0,1.0
sarasvati.csv,12.0,10.0,1.0,17.0,0.0,20.0,2.0,1.0,1.0,0.0,8.0,1.0,1.0,2.0,5.0,0.0,3.0
smartgwt.csv,355.0,6.0,1.0,18.0,1.0,20.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,6.0,0.0,1.0,1.0
tweetsharp.csv,3.0,0.0,0.0,18.0,1.0,21.0,9.0,2.0,0.0,3.0,5.0,0.0,0.0,5.0,2.0,0.0,1.0
