,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.41,0.42,0.69,0.53,0.56,0.44,0.63,0.3,0.8
ikvm.csv,0.5,0.62,0.5,0.9,0.93,0.67,0.53,0.35,0.79
lazarus-ccr.csv,0.54,0.58,0.5,0.53,0.62,0.46,0.47,0.59,0.47
les-indemodables.csv,0.36,0.46,0.44,0.5,0.44,0.61,0.51,0.75,0.62
metacosm.csv,0.55,0.67,0.69,0.77,0.78,0.5,0.73,0.75,0.52
micomt.csv,0.4,0.55,0.59,0.98,0.92,0.56,0.61,0.83,0.51
ontomorphtab.csv,0.53,0.53,0.46,0.62,0.51,0.48,0.75,0.8,0.47
tradelink.csv,0.88,0.89,0.75,0.95,0.89,0.65,0.94,0.0,0.82
xuggle.csv,0.57,0.54,0.75,0.98,0.49,0.49,0.43,0.34,0.57
