,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.68,0.54,0.69,0.62,0.61,0.51,0.73,0.0,0.87
ikvm.csv,0.6,0.05,0.7,0.83,0.63,0.97,0.5,0.16,0.69
lazarus-ccr.csv,0.05,0.66,0.72,0.86,0.51,0.55,0.7,0.89,0.66
les-indemodables.csv,0.92,0.65,0.59,0.52,0.91,0.03,0.57,0.86,0.57
metacosm.csv,0.63,0.7,0.77,0.53,0.46,0.49,0.61,0.91,0.07
micomt.csv,0.84,0.67,0.79,0.83,0.08,0.54,0.58,1.06,0.69
ontomorphtab.csv,0.76,0.68,0.06,0.44,0.56,0.62,0.82,0.92,0.67
tradelink.csv,0.89,0.94,0.72,0.89,0.58,0.61,0.11,1.0,0.71
xuggle.csv,0.76,0.7,0.88,0.15,0.66,0.98,0.75,0.84,0.74
