,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.85,0.83,0.2,0.38,0.69,0.69,0.5,0.28,0.43,0.32
ffigo.csv,0.69,0.99,0.28,0.42,0.37,0.07,0.0,0.79,0.51,0.07
ildjit.csv,0.37,0.0,0.69,0.12,0.26,0.18,0.0,0.29,0.3,0.3
proftp.csv,0.37,0.94,0.2,0.83,0.3,0.13,0.83,0.53,0.52,0.2
skia.csv,0.93,0.83,0.2,0.75,0.51,0.47,0.83,0.29,0.63,0.38
tencompetence.csv,0.0,0.0,0.12,0.09,0.23,0.45,0.41,0.11,0.2,0.76
theresa.csv,0.93,0.94,0.28,0.6,0.44,0.29,0.72,0.36,0.55,0.11
wxjs.csv,0.0,0.0,0.0,0.37,0.0,0.01,0.95,0.0,0.2,0.07
xstore.csv,0.67,0.89,0.31,0.43,0.7,0.53,0.42,0.58,0.59,0.36
