,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,1.0,0.31,0.01,0.0,0.96,0.14,0.13,0.03
apolloplayer.csv,0.13,1.0,0.0,0.18,0.95,0.1,0.09,0.0
k3d.csv,0.17,0.33,0.0,0.62,0.92,0.93,0.0,0.05
kowari.csv,0.2,0.22,0.05,0.5,0.92,0.22,1.0,0.02
redshell.csv,0.13,0.22,0.0,0.29,0.99,0.14,0.12,0.0
rtb-team.csv,0.17,0.32,0.01,0.93,0.93,0.21,0.11,0.05
xreal.csv,1.0,0.12,0.0,0.0,1.0,0.25,0.14,1.0
