,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.4,0.49,0.44,0.51,0.67,0.53,0.49
encog-java.csv,0.65,0.97,0.75,0.97,0.63,0.48,0.92
h2database.csv,0.64,0.59,0.88,0.44,0.92,0.57,0.96
haphazard.csv,0.52,0.57,0.42,0.47,0.64,0.65,0.57
jaql.csv,0.41,0.48,0.54,0.48,0.5,0.34,0.48
raven-monitoring.csv,0.46,0.48,0.54,0.61,0.87,0.44,0.68
v8.csv,0.99,0.75,0.43,0.51,0.61,0.49,0.49
