,recall,precision,pf,wins
alleg.csv,0.62,0.31,0.47,2
bwapi.csv,0.81,0.29,0.91,1
co-ode-owl-plugins.csv,0.67,0.46,0.47,13
firebreath.csv,0.55,0.44,0.47,8
frogatto.csv,0.74,0.37,0.56,6
gretl.csv,0.72,0.33,0.47,5
jasperreports.csv,0.43,0.28,0.65,0
konversation.csv,0.4,0.32,0.22,4
linuxsh.csv,0.46,0.39,0.21,12
moviesandbox.csv,0.57,0.4,0.4,9
ontomorphtab.csv,0.56,0.36,0.36,7
opengs.csv,0.24,0.5,0.18,15
scite-ru.csv,0.83,0.4,0.53,11
tokratan.csv,0.36,0.44,0.2,14
vrjuggler.csv,0.05,0.33,0.06,3
wxcode.csv,0.3,0.55,0.13,16
xuggle.csv,0.72,0.37,0.42,10
