,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,0.67,1.0,0.0,0.38,0.85,0.05
mcmc-jags.csv,0.71,0.41,0.07,1.0,0.73,0.21
olap-navigator.csv,1.0,0.4,0.11,0.41,0.88,0.19
pidgin.csv,0.8,0.46,0.07,0.39,0.98,0.2
salasaga.csv,0.63,0.42,0.04,0.24,0.68,1.0
sepgsql.csv,1.0,0.0,0.96,0.0,1.0,0.0
