,recall,precision,pf,pci_20,ifa,wins
atlc.csv,0.67,0.39,0.57,0.52,1.0,9
aubit4gl.csv,0.2,0.33,0.17,0.89,2.0,15
ipfilter.csv,0.73,0.31,0.67,0.47,1.0,2
jmol.csv,0.78,0.44,0.62,0.39,1.0,10
liferea.csv,0.52,0.41,0.39,0.47,2.0,7
miranda-icq.csv,0.57,0.39,0.33,0.49,3.0,5
moving-pictures.csv,0.53,0.45,0.29,0.46,2.0,14
opensim4opencog.csv,0.68,0.45,0.47,0.35,1.0,12
pclasses.csv,0.08,0.33,0.16,0.67,3.0,3
pfaedit.csv,0.46,0.39,0.22,0.54,2.0,13
plearn.csv,0.37,0.33,0.34,0.52,6.0,0
psrchive.csv,0.65,0.5,0.46,0.49,1.0,16
re2c.csv,0.37,0.36,0.39,0.7,2.0,8
rockbox.csv,0.65,0.43,0.38,0.41,2.0,11
theresa.csv,0.44,0.55,0.3,0.45,0.0,17
tktoolkit.csv,0.44,0.36,0.5,0.61,2.0,4
tzod.csv,0.7,0.36,0.5,0.45,1.0,6
yaprm.csv,0.33,0.55,0.17,0.54,1.0,18
zemljanka.csv,0.86,0.37,0.81,0.41,3.0,1
