,agilitybook.csv,apolloplayer.csv,opde.csv,ildjit.csv,jfreereport.csv,ifmo-game-1.csv,ppcboot.csv,openfrag.csv,super-tux.csv,auber.csv,synergyspace.csv,quark.csv,keyczar.csv,passwordsafe.csv,xtreemfs.csv,moast.csv,cortex-vfx.csv,growl-for-windows.csv,wikipediardware.csv
agilitybook.csv,1041.0,369.5,0.0,292.5,2799.5,467.5,262.5,244.5,80.5,97.5,375.0,289.5,98.5,98.5,99.0,195.5,188.0,285.5,0.0
apolloplayer.csv,6288.0,195.0,96.5,488.5,198.0,282.5,99.0,174.0,99.0,99.0,292.5,289.5,96.5,98.5,198.0,391.5,2044.5,345.0,95.5
auber.csv,2047.0,195.0,98.5,291.5,6084.5,659.5,99.0,1878.0,98.5,99.0,292.5,289.5,98.5,289.5,98.5,471.5,392.5,285.5,95.5
cortex-vfx.csv,732.0,96.5,397.0,95.5,2117.5,89.5,288.5,629.5,92.5,99.0,209.5,193.0,96.5,98.5,98.5,386.5,478.5,151.0,95.5
growl-for-windows.csv,0.0,195.0,353.0,0.0,0.0,285.5,115.0,588.5,96.5,92.5,906.5,38.5,96.5,98.5,98.5,96.5,279.5,177.0,95.5
ifmo-game-1.csv,166.0,530.5,0.0,402.0,4067.5,370.0,99.0,70.5,69.5,96.5,471.5,94.5,61.5,69.5,97.5,34.5,475.5,270.5,42.5
ildjit.csv,241.5,278.0,98.5,291.5,483.0,588.0,99.0,864.0,99.0,99.0,96.5,143.0,98.5,193.0,99.0,194.0,1962.0,285.5,91.5
jfreereport.csv,252.5,96.5,98.5,427.5,860.5,280.5,288.5,1205.0,96.5,99.0,519.5,191.0,98.5,98.5,97.5,154.0,349.0,129.0,95.5
keyczar.csv,5880.5,0.0,98.5,395.5,0.0,150.5,289.5,1013.0,91.5,95.5,186.0,375.5,98.5,95.5,99.0,100.0,103.0,188.0,95.5
moast.csv,2602.5,96.5,96.5,488.5,2517.0,2181.0,99.0,238.5,98.5,99.0,571.0,289.5,98.5,191.0,99.0,386.5,3554.0,633.5,95.5
opde.csv,2844.5,96.5,98.5,698.0,5135.0,941.0,99.0,1298.5,99.0,295.5,532.5,289.5,98.5,98.5,196.5,187.5,1471.0,448.5,95.5
openfrag.csv,632.0,290.5,269.5,488.5,198.0,470.5,99.0,77.5,99.0,99.0,888.0,289.5,0.0,98.5,99.0,389.0,1371.0,173.0,188.0
passwordsafe.csv,1011.0,195.0,177.0,193.0,198.0,844.5,99.0,916.5,99.0,99.0,292.5,289.5,88.5,98.5,99.0,292.5,1268.0,544.0,93.5
ppcboot.csv,5476.0,195.0,96.5,488.5,198.0,1035.5,94.5,1868.0,99.0,99.0,292.5,289.5,88.5,98.5,99.0,685.5,2132.0,188.0,95.5
quark.csv,616.5,251.5,177.5,0.0,361.0,89.5,61.5,42.5,88.5,92.5,68.5,289.5,0.0,98.5,98.5,156.0,203.5,28.5,13.5
super-tux.csv,5169.0,195.0,193.0,488.5,1747.0,1898.5,99.0,409.5,99.0,291.5,292.5,289.5,98.5,98.5,99.0,286.5,682.0,285.5,95.5
synergyspace.csv,1195.5,96.5,313.5,873.0,3004.0,461.5,384.0,1257.5,98.5,99.0,366.0,241.5,92.5,171.0,99.0,190.0,2017.5,92.5,95.5
wikipediardware.csv,5893.0,195.0,98.5,488.5,198.0,756.0,99.0,1784.5,99.0,99.0,292.5,289.5,96.5,98.5,99.0,685.5,1471.0,92.5,95.5
xtreemfs.csv,4157.5,96.5,290.5,488.5,2720.5,470.5,286.5,234.5,99.0,99.0,471.5,289.5,98.5,98.5,99.0,290.5,964.0,279.5,95.5
