,kaffeine.csv,alembik.csv,co-ode-owl-plugins.csv,jmonkeyengine.csv,onotoa.csv,e-bio-flow.csv,ogrehg.csv,jaxlib.csv,chaperon.csv,nodal.csv,xpontus.csv,aten.csv,papertoolkit.csv,free-evolution.csv,jmule.csv
alembik.csv,1.0,1.0,0.11,0.44,0.81,0.47,0.57,0.07,0.0,0.29,0.03,1.0,0.25,0.42,1.0
chaperon.csv,1.0,0.5,0.1,0.23,0.86,0.2,0.37,0.0,1.0,0.45,0.0,1.0,0.25,0.17,0.38
co-ode-owl-plugins.csv,1.0,1.0,1.0,0.0,0.89,0.41,0.28,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
e-bio-flow.csv,0.5,0.42,0.18,0.56,0.87,1.0,0.25,0.17,0.12,0.56,0.03,1.0,0.0,0.0,0.5
free-evolution.csv,0.79,0.55,0.19,0.36,0.85,0.5,0.43,0.09,0.17,0.33,0.03,0.99,0.14,1.0,0.38
jaxlib.csv,1.0,0.0,0.0,0.0,1.0,0.0,0.64,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
jmonkeyengine.csv,0.83,0.48,0.11,1.0,0.86,0.52,0.48,0.0,0.0,0.67,0.0,1.0,0.06,0.31,0.33
jmule.csv,1.0,0.44,0.24,0.35,0.84,0.46,0.45,0.06,0.05,0.23,0.02,1.0,0.07,0.25,1.0
kaffeine.csv,1.0,0.48,0.18,0.26,0.83,0.39,0.39,0.04,0.06,0.27,0.01,0.99,0.05,0.24,0.52
nodal.csv,0.73,0.52,0.23,0.32,0.83,0.47,0.42,0.05,0.0,1.0,0.03,1.0,0.0,0.23,0.69
ogrehg.csv,0.92,0.57,0.19,0.53,0.79,0.48,0.99,0.07,0.0,0.75,0.02,0.98,0.0,0.33,0.6
onotoa.csv,0.8,0.29,0.2,0.4,0.99,0.4,0.37,0.11,0.03,0.24,0.01,1.0,0.05,0.31,0.41
papertoolkit.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
