,recall,precision,pf,pci_20,ifa,wins
adonthell.csv,0.6,0.63,0.37,0.45,0.0,13
autofac.csv,0.57,0.62,0.44,0.46,0.0,10
avisynth2.csv,0.1,0.6,0.05,0.75,1.0,9
dsworkbench.csv,0.11,0.66,0.09,0.8,0.0,18
exist.csv,0.86,0.62,0.92,0.4,0.0,7
forester-atv.csv,0.28,0.65,0.23,0.75,1.0,16
freelords.csv,0.82,0.57,0.62,0.38,1.0,4
gephex.csv,0.71,0.53,0.73,0.47,1.0,1
google-collections.csv,1.0,0.57,1.0,0.38,1.0,2
java-gnome.csv,0.33,0.7,0.25,0.65,1.0,17
jpaul.csv,0.24,0.5,0.16,0.8,1.0,6
neodatis-odb.csv,0.41,0.62,0.36,0.58,0.0,14
octet.csv,0.38,0.57,0.38,0.56,2.0,0
personalaccess.csv,0.46,0.62,0.32,0.48,0.0,11
pokenetonline.csv,0.73,0.59,0.58,0.4,0.0,8
rcp-company-uibindings.csv,0.48,0.6,0.34,0.42,1.0,5
scenemonitor.csv,0.51,0.71,0.3,0.48,1.0,12
servicestack.csv,0.15,0.56,0.1,0.72,0.0,15
st-filteredstatistics.csv,0.73,0.57,0.68,0.42,1.0,3
