,recall,precision,pf,pci_20,ifa,wins
apertium.csv,0.15,0.4,0.09,0.67,1.0,12
blue-c.csv,0.77,0.34,0.46,0.48,4.0,3
factor.csv,0.2,0.43,0.13,0.77,1.0,16
fltk.csv,0.63,0.42,0.32,0.54,2.0,9
free-evolution.csv,0.57,0.36,0.43,0.46,1.0,7
icescrum.csv,0.43,0.44,0.25,0.51,1.0,11
jbasic.csv,0.79,0.33,0.71,0.43,3.0,2
kvs.csv,0.56,0.48,0.37,0.57,2.0,10
monetdb.csv,0.23,0.42,0.17,0.75,1.0,15
phet.csv,0.56,0.23,0.65,0.64,3.0,0
projecteqemu.csv,0.36,0.48,0.1,0.52,1.0,14
repositorium.csv,0.24,0.23,0.38,0.8,3.0,4
smarttag.csv,0.52,0.46,0.42,0.45,1.0,8
sumatrapdf.csv,0.9,0.33,0.78,0.41,3.0,1
voms.csv,0.45,0.46,0.29,0.58,1.0,13
vrjuggler.csv,0.25,0.35,0.31,0.67,3.0,5
wheat.csv,0.63,0.37,0.57,0.44,1.0,6
