,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.53,0.62,0.37,0.6,1.0,8
calcubetimer.csv,0.59,0.66,0.48,0.48,0.0,11
chaosrts.csv,0.61,0.64,0.5,0.46,1.0,5
emono.csv,0.76,0.67,0.79,0.5,1.0,7
freelords.csv,0.82,0.64,0.71,0.36,1.0,3
jmonkeyengine.csv,0.7,0.61,0.47,0.56,1.0,6
jython.csv,0.78,0.6,0.72,0.47,1.0,2
mclient-mume.csv,0.37,0.7,0.26,0.62,0.0,12
papertoolkit.csv,0.21,0.67,0.18,0.87,0.0,13
primefaces.csv,1.0,0.66,0.95,0.38,0.0,10
st-filteredstatistics.csv,0.92,0.6,0.9,0.37,1.0,0
toped.csv,0.77,0.63,0.89,0.42,1.0,1
triplea.csv,0.78,0.73,0.6,0.39,1.0,9
web-cat.csv,0.68,0.61,0.61,0.51,1.0,4
