,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,mecat.csv,emite.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,tigermud.csv,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,fityk.csv,ondex.csv,poormans.csv,fleet-simulator.csv,hibernate.csv,ninject.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv
thout.csv,0.21,0.27,0.52,0.53,0.54,0.29,0.43,0.8,0.81,0.18,0.18,0.58,0.26,0.51,0.26,0.85,0.41,0.43,0.39,0.07,0.59,0.67,0.82,0.61,0.78,0.5,0.76,0.6,0.22,0.38,0.55,0.16,0.79,0.73,0.49,0.54,0.54,0.71,0.25,0.69,0.76,0.68,0.06,0.47,0.12,0.35,0.79,0.29,0.44,0.88,0.43,0.19,0.74,0.72,0.78,0.68,0.3
