,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.75,0.57,0.37,0.18,1.0,0.37
chaperon.csv,0.24,0.23,0.31,1.0,0.33,0.2
mule.csv,0.98,0.47,0.28,0.0,0.57,0.34
nunit.csv,0.43,0.39,0.28,0.0,0.8,0.99
springside.csv,0.72,0.96,0.57,0.18,0.68,0.33
swtfox.csv,0.49,0.36,0.99,0.14,0.35,0.26
