,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.37,0.46,0.38,0.43,0.43,0.37
chaperon.csv,0.97,0.92,0.8,0.75,0.91,0.97
mule.csv,0.46,0.87,0.59,0.75,0.42,0.71
nunit.csv,0.59,0.64,0.71,0.8,0.56,0.9
springside.csv,0.35,0.57,0.44,0.45,0.41,0.41
swtfox.csv,0.52,0.72,0.69,0.68,0.92,0.56
