,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.94,0.5,1.0,0.62,0.0,0.72
chaperon.csv,0.86,0.86,0.78,0.0,0.8,0.84
mule.csv,0.04,0.66,0.82,1.01,0.64,0.66
nunit.csv,0.71,0.73,0.81,1.01,0.58,0.03
springside.csv,0.7,0.04,0.56,0.6,0.68,0.71
swtfox.csv,0.67,0.83,0.03,0.69,0.82,0.81
