,recall,precision,pf,pci_20,ifa,wins
autat.csv,0.4,0.55,0.21,0.6,1.0,15
botsnscouts.csv,0.51,0.44,0.41,0.44,1.0,8
cities3d.csv,0.58,0.46,0.39,0.55,2.0,9
dynalloy.csv,0.7,0.53,0.42,0.53,1.0,11
electric-core.csv,0.79,0.46,0.58,0.4,2.0,5
findbugs.csv,0.7,0.6,0.39,0.55,2.0,12
img-browse-sort.csv,0.5,0.58,0.29,0.56,1.0,14
jparsec.csv,0.85,0.35,0.81,0.38,1.0,3
moast.csv,0.47,0.4,0.45,0.53,1.0,7
mptvseries.csv,0.45,0.54,0.2,0.62,1.0,16
mvnforum.csv,0.4,0.41,0.38,0.81,1.0,13
nosleepsoftware.csv,0.08,0.2,0.16,0.8,5.0,0
ogre.csv,0.66,0.4,0.78,0.45,2.0,1
openfrag.csv,0.71,0.43,0.52,0.47,2.0,6
qdvdauthor.csv,0.44,0.41,0.47,0.45,1.0,4
sumatrapdf.csv,0.87,0.4,0.79,0.39,2.0,2
zxing.csv,0.62,0.5,0.41,0.45,1.0,10
