,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,0.43,0.45,0.36,0.38,0.48,0.32,1.0,0.92,0.78,0.39,0.76,0.42,0.5,0.61,1.0,0.15,0.99,0.98,0.29,0.31
arcallians.csv,0.48,0.55,0.41,0.34,0.28,1.0,0.96,0.24,0.57,0.28,0.1,0.26,0.62,0.57,0.31,0.75,0.81,0.32,0.51,0.1
arianne.csv,0.26,0.92,1.0,0.87,1.0,0.61,0.95,1.0,0.73,0.94,1.0,1.0,0.97,0.94,0.99,0.7,0.98,0.78,0.83,0.69
aztec.csv,0.21,0.48,0.09,0.06,0.42,0.2,0.39,0.18,0.36,0.36,0.17,0.26,0.09,0.25,0.71,0.2,0.37,0.23,0.27,0.28
biopax.csv,0.89,0.77,1.0,0.86,0.57,0.67,1.0,1.0,1.0,0.67,0.94,0.72,1.0,0.96,1.0,0.05,1.0,1.0,0.88,0.69
bl-toolkit.csv,0.75,0.93,0.23,0.88,1.0,0.88,0.49,1.0,0.61,1.0,1.0,0.96,0.8,0.61,0.96,0.6,0.45,0.3,0.95,0.83
clamav.csv,0.32,0.38,0.27,0.49,0.57,0.56,0.45,0.63,0.27,0.19,0.55,0.45,0.14,0.52,0.53,0.25,0.58,0.29,0.31,0.31
crux-framework.csv,0.24,0.31,0.09,0.36,0.28,0.8,0.01,0.39,0.12,0.25,0.87,0.7,0.1,0.31,0.88,0.1,0.1,0.08,0.24,0.1
gnupdate.csv,0.43,0.73,0.09,0.44,0.62,0.93,0.46,0.05,0.67,0.47,0.16,0.41,0.64,0.41,0.13,0.25,0.45,0.32,0.56,1.0
jmule.csv,0.42,0.61,0.27,0.21,0.45,0.15,0.55,0.84,0.75,0.17,0.33,0.36,0.43,0.5,1.0,0.15,0.68,0.51,0.24,0.21
mbse.csv,0.47,0.62,0.09,0.72,0.72,0.86,0.37,0.27,0.69,0.67,0.49,0.61,0.65,0.51,0.44,0.35,0.4,0.57,0.47,0.93
mplayer-ce.csv,0.61,0.62,0.5,0.81,0.8,0.48,0.89,0.24,0.88,0.08,0.69,0.55,0.47,0.8,0.31,0.55,0.93,0.96,0.63,0.66
ng4j.csv,0.16,0.18,0.05,0.6,0.15,0.02,0.81,0.08,0.3,0.22,0.08,0.42,0.24,0.31,0.31,0.25,0.17,0.08,0.22,0.03
ns-3-dev-def-routing.csv,0.2,0.08,0.36,0.15,0.65,0.29,0.45,0.99,0.28,0.39,0.56,0.53,0.47,0.35,0.93,0.0,0.63,0.46,0.34,0.0
openxava.csv,0.33,0.35,0.14,0.3,0.08,0.59,0.34,0.31,0.24,0.5,0.43,0.56,0.3,0.24,0.32,0.1,0.45,0.1,0.39,0.76
phonon-vlc-mplayer.csv,0.14,0.48,0.27,0.15,0.08,0.07,0.58,0.88,0.36,0.36,0.36,0.44,0.56,0.37,0.69,0.0,0.48,0.25,0.27,0.0
qgis.csv,0.39,0.26,0.45,0.39,0.12,0.07,0.92,0.0,0.61,0.06,0.0,0.0,0.63,0.44,0.02,0.2,0.52,0.54,0.31,0.0
vars-redux.csv,0.54,0.35,0.5,0.49,0.42,0.49,0.89,0.9,0.37,0.56,0.6,0.44,0.23,0.38,0.76,0.0,0.73,0.21,0.37,0.52
xamj.csv,0.82,0.89,0.91,0.72,0.68,0.91,0.42,0.98,0.75,0.81,0.64,0.81,0.54,0.88,0.4,0.5,0.71,0.21,0.97,0.97
yafdotnet.csv,0.48,0.36,0.05,0.4,0.55,0.63,0.41,0.25,0.79,0.08,0.12,0.2,0.27,0.5,0.24,0.1,0.74,0.21,0.34,0.86
