,adaptagrams.csv,lazarus-ccr.csv,redshell.csv,intact.csv,rohxel.csv,japano.csv,red5.csv,pustefix.csv,officefloor.csv,toped.csv,customsagetv.csv,roolo.csv,xreal.csv,glas.csv,jas.csv,primefaces.csv
adaptagrams.csv,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,12.0,0.0,95.0,0.0,183.0,2.0,0.0,0.0
customsagetv.csv,0.0,51.0,0.0,1.0,0.0,0.0,2.0,84.0,1376.0,59.0,0.0,56.0,183.0,91.0,124.0,66.0
glas.csv,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,244.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0
intact.csv,3.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,58.0,0.0,0.0,1.0,8.0,6.0,10.0,1.0
japano.csv,7.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,321.0,0.0,0.0,0.0,44.0,8.0,10.0,2.0
jas.csv,2.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,141.0,0.0,0.0,0.0,183.0,91.0,0.0,2.0
lazarus-ccr.csv,9.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,50.0,0.0,2.0,0.0,28.0,7.0,29.0,0.0
officefloor.csv,2.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,95.0,0.0,183.0,5.0,124.0,2.0
primefaces.csv,13.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,313.0,0.0,7.0,0.0,32.0,6.0,3.0,0.0
pustefix.csv,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,21.0,1.0,10.0,2.0
red5.csv,4.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,49.0,0.0,0.0,4.0,77.0,0.0,39.0,0.0
redshell.csv,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,2.0,183.0,6.0,24.0,1.0
rohxel.csv,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,95.0,1.0,0.0,1.0
roolo.csv,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,292.0,0.0,0.0,0.0,183.0,2.0,10.0,2.0
toped.csv,10.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,321.0,0.0,0.0,1.0,40.0,6.0,10.0,1.0
xreal.csv,1.0,3.0,0.0,102.0,0.0,0.0,0.0,6.0,1376.0,0.0,0.0,56.0,0.0,0.0,124.0,1.0
