,f1,g,recall,precision,pf,wins
checker-framework.csv,0.56,0.55,0.78,0.51,0.71,11
fluidium.csv,0.03,0.02,0.02,0.14,0.01,0
guineu.csv,0.5,0.48,0.54,0.45,0.58,9
inkscape.csv,0.5,0.31,0.75,0.46,0.68,8
mpqc.csv,0.21,0.3,0.27,0.26,0.29,1
nsis.csv,0.42,0.44,0.79,0.35,0.77,5
octave.csv,0.43,0.47,0.46,0.41,0.44,7
owfs.csv,0.55,0.38,0.81,0.39,0.88,6
owlib.csv,0.51,0.63,0.6,0.56,0.42,14
pamguard.csv,0.33,0.37,0.32,0.45,0.25,4
prelude.csv,0.57,0.37,0.92,0.45,0.88,10
robocode.csv,0.49,0.57,0.57,0.5,0.41,13
uwom-server.csv,0.37,0.38,0.36,0.35,0.34,3
zengine.csv,0.57,0.09,0.98,0.4,0.98,2
zildo.csv,0.47,0.56,0.56,0.44,0.34,12
