,recall,precision,pf,pci_20,ifa,wins
checker-framework.csv,0.78,0.51,0.71,0.43,0.0,14
fluidium.csv,0.02,0.14,0.01,0.5,1.0,1
guineu.csv,0.54,0.45,0.58,0.62,1.0,10
inkscape.csv,0.75,0.46,0.68,0.49,1.0,8
mpqc.csv,0.27,0.26,0.29,0.95,2.0,5
nsis.csv,0.79,0.35,0.77,0.47,2.0,0
octave.csv,0.46,0.41,0.44,0.64,1.0,9
owfs.csv,0.81,0.39,0.88,0.45,1.0,2
owlib.csv,0.6,0.56,0.42,0.36,1.0,13
pamguard.csv,0.32,0.45,0.25,0.58,2.0,3
prelude.csv,0.92,0.45,0.88,0.4,1.0,6
robocode.csv,0.57,0.5,0.41,0.44,1.0,11
uwom-server.csv,0.36,0.35,0.34,0.56,1.0,7
zengine.csv,0.98,0.4,0.98,0.42,1.0,4
zildo.csv,0.56,0.44,0.34,0.49,1.0,12
