,recall,precision,pf,cdom,bellwether
1,0.77,0.395,0.22,6.0,servicestack.csv
9,0.585,0.585,0.115,1.0,fluent-nhibernate.csv
12,0.495,0.355,0.28,9.0,vars-redux.csv
26,0.245,0.265,0.14500000000000002,3.0,chrysalis.csv
31,0.95,0.48,0.35,18.0,delphilhlplib.csv
51,1.0,0.32,0.215,17.0,megasquirtavr.csv
23,0.9299999999999999,0.9299999999999999,0.8400000000000001,1.0,magicwars.csv
24,0.53,0.56,0.46499999999999997,2.0,pentahoanalysistool.csv
25,0.87,0.935,0.87,0.0,xmemcached.csv
