,kaffeine.csv,alembik.csv,co-ode-owl-plugins.csv,jmonkeyengine.csv,onotoa.csv,e-bio-flow.csv,ogrehg.csv,jaxlib.csv,chaperon.csv,nodal.csv,xpontus.csv,aten.csv,papertoolkit.csv,free-evolution.csv,jmule.csv
alembik.csv,1.0,0.91,0.0,0.5,0.89,0.45,0.0,0.0,0.14,0.45,0.01,0.0,0.03,0.32,0.0
aten.csv,0.82,0.42,0.16,0.26,0.82,0.37,0.57,0.05,0.08,0.27,0.01,1.0,0.05,0.24,0.45
chaperon.csv,0.82,0.42,0.16,0.26,0.82,0.35,0.39,0.04,1.0,0.27,0.01,0.99,0.04,0.24,0.45
co-ode-owl-plugins.csv,0.82,0.35,1.0,0.32,0.79,0.38,0.0,0.0,0.06,0.23,0.01,0.0,0.08,0.28,0.5
e-bio-flow.csv,0.73,0.39,0.16,0.26,0.81,0.81,0.39,0.04,0.0,0.27,0.02,0.99,0.03,0.21,0.35
free-evolution.csv,0.83,0.57,0.0,0.0,0.81,0.42,0.0,0.0,0.08,0.31,0.01,0.0,0.04,0.73,0.0
jaxlib.csv,0.8,0.38,0.23,0.31,0.82,0.35,0.0,1.0,0.08,0.27,0.01,1.0,0.05,0.23,0.48
jmonkeyengine.csv,0.79,0.37,0.0,0.75,0.84,0.34,0.0,0.0,0.08,0.3,0.0,0.0,0.07,0.24,0.47
jmule.csv,0.77,0.45,0.1,0.37,0.8,0.4,0.0,0.0,0.08,0.27,0.01,1.0,0.03,0.24,0.84
kaffeine.csv,1.0,0.42,0.16,0.26,0.82,0.37,0.39,0.04,0.11,0.27,0.01,0.99,0.06,0.24,0.45
nodal.csv,1.0,0.57,0.06,0.33,0.89,0.37,0.0,0.0,0.08,0.8,0.0,0.0,0.0,0.26,0.6
ogrehg.csv,0.82,0.42,0.17,0.27,0.83,0.37,0.67,0.05,0.08,0.26,0.01,0.99,0.05,0.24,0.45
onotoa.csv,0.93,0.42,0.16,0.26,0.88,0.41,0.39,0.04,0.0,0.29,0.02,0.99,0.0,0.23,0.45
papertoolkit.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
xpontus.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
