,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.05,0.11,0.42,0.12,0.48,0.59,0.31
brlcad.csv,0.53,0.15,0.34,0.0,0.37,0.63,0.0
ftm.csv,0.31,0.15,0.32,0.62,0.42,0.65,0.62
google-web-toolkit.csv,0.04,0.12,0.31,0.65,0.69,0.56,0.78
jcache.csv,0.46,0.78,0.36,0.65,0.67,0.39,0.86
mimosa.csv,0.41,0.91,0.33,0.81,0.63,0.6,0.69
ogre.csv,0.29,0.97,0.23,0.68,0.6,0.5,0.46
