,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.55,0.41,0.45,0.24
emftriple.csv,0.24,0.11,0.42,0.17
fluent-nhibernate.csv,0.24,0.27,0.19,0.1
gpsmid.csv,0.16,0.66,0.3,0.51
