,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.56,0.99,0.42,0.7,0.61,0.72,0.79,0.51,0.63
barracudamvc.csv,0.34,0.13,1.0,0.47,0.73,0.3,0.54,0.39,0.09
ingex.csv,0.2,0.21,0.06,0.29,0.1,0.37,0.24,0.32,1.0
jgnash.csv,0.27,0.38,0.2,0.19,0.17,1.0,0.2,0.19,0.12
jsr308-langtools.csv,0.66,0.41,0.57,0.67,0.52,0.78,0.99,0.54,0.65
owlapi.csv,0.0,0.12,0.06,0.06,0.05,0.19,0.16,0.97,0.2
owlib.csv,0.99,0.44,0.45,0.43,0.19,0.59,0.7,0.56,0.59
sidekar.csv,0.28,0.32,0.56,1.0,0.3,0.61,0.83,0.58,0.57
springside.csv,0.64,0.67,0.56,0.61,1.0,0.74,0.68,0.78,0.6
