,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.64,0.01,0.85,0.37,0.27,0.58,0.35,0.35,0.52
barracudamvc.csv,0.9,0.97,0.0,0.84,0.61,0.92,0.8,0.88,0.98
ingex.csv,0.12,0.24,0.0,0.21,0.27,0.1,0.1,0.15,0.02
jgnash.csv,0.19,0.29,0.25,0.11,0.04,0.0,0.15,0.13,0.06
jsr308-langtools.csv,0.37,0.25,0.6,0.5,0.15,0.55,0.05,0.35,0.58
owlapi.csv,0.0,0.03,0.0,0.0,0.39,0.08,0.0,0.0,0.02
owlib.csv,0.01,0.32,0.65,0.13,0.41,0.23,0.4,0.22,0.66
sidekar.csv,0.21,0.18,0.25,0.0,0.44,0.48,0.15,0.33,0.34
springside.csv,0.61,0.65,0.6,0.37,0.01,0.43,0.4,0.39,0.72
