,recall,precision,pf,wins
adobe-source.csv,0.54,0.56,0.515,9
bionote.csv,0.29000000000000004,0.5800000000000001,0.195,13
buddata-ebxml-registry.csv,0.98,0.49,0.975,2
bullet.csv,0.595,0.5549999999999999,0.56,8
bulmages.csv,0.36,0.56,0.195,14
bwapi.csv,0.995,0.485,0.98,1
cubefs.csv,0.635,0.46499999999999997,0.355,10
emisview.csv,0.08,0.35,0.06,3
java-gnome.csv,0.33,0.44999999999999996,0.26,6
jgameai.csv,0.1,0.47,0.08,7
megasquirtavr.csv,0.6699999999999999,0.47,0.83,0
mp-rechnungs-und-kundenverwaltung.csv,0.45,0.5800000000000001,0.275,15
mptvseries.csv,0.28,0.63,0.11499999999999999,16
oorexx.csv,0.405,0.54,0.3,12
somap.csv,0.89,0.475,0.845,4
tktoolkit.csv,0.6799999999999999,0.535,0.51,11
xharbour.csv,0.835,0.53,0.79,5
