,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,0.0,12.0,13.0,43.0,3.0,9.0,5.0,3.0,1.0,29.0,2.0,0.0,0.0,79.0,6.0,0.0,17.0,4.0
arm-webradio.csv,1.0,0.0,5.0,48.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,50.0,0.0,2.0,6.0,0.0
bwapi.csv,0.0,15.0,8.0,94.0,3.0,5.0,0.0,2.0,1.0,13.0,6.0,0.0,0.0,132.0,0.0,0.0,47.0,4.0
co-ode-owl-plugins.csv,0.0,4.0,6.0,39.0,1.0,2.0,72.0,0.0,4.0,9.0,74.0,0.0,0.0,21.0,3.0,0.0,82.0,3.0
firebreath.csv,1.0,2.0,4.0,34.0,1.0,0.0,1.0,14.0,2.0,21.0,10.0,2.0,0.0,176.0,0.0,0.0,18.0,2.0
frogatto.csv,2.0,3.0,2.0,36.0,1.0,1.0,2.0,0.0,5.0,5.0,6.0,0.0,3.0,57.0,0.0,0.0,7.0,2.0
gretl.csv,1.0,21.0,15.0,115.0,1.0,3.0,4.0,7.0,2.0,16.0,3.0,0.0,0.0,22.0,0.0,1.0,32.0,1.0
jasperreports.csv,0.0,65.0,1.0,0.0,0.0,155.0,72.0,1.0,130.0,0.0,74.0,173.0,142.0,0.0,0.0,159.0,82.0,131.0
konversation.csv,0.0,3.0,0.0,2.0,0.0,8.0,72.0,109.0,1.0,138.0,7.0,1.0,2.0,49.0,2.0,0.0,2.0,5.0
linuxsh.csv,2.0,0.0,10.0,7.0,0.0,1.0,72.0,9.0,1.0,10.0,0.0,0.0,3.0,79.0,0.0,1.0,82.0,0.0
moviesandbox.csv,1.0,3.0,2.0,52.0,0.0,3.0,9.0,3.0,2.0,17.0,7.0,1.0,1.0,36.0,0.0,0.0,23.0,1.0
ontomorphtab.csv,0.0,3.0,8.0,30.0,0.0,1.0,4.0,3.0,0.0,34.0,11.0,0.0,0.0,210.0,1.0,2.0,0.0,0.0
opengs.csv,0.0,0.0,6.0,20.0,0.0,0.0,0.0,9.0,0.0,14.0,10.0,0.0,7.0,78.0,0.0,0.0,4.0,3.0
scite-ru.csv,1.0,1.0,40.0,78.0,7.0,1.0,0.0,10.0,1.0,22.0,8.0,0.0,0.0,176.0,1.0,1.0,2.0,2.0
tokratan.csv,0.0,65.0,7.0,8.0,0.0,2.0,0.0,109.0,2.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,131.0
vrjuggler.csv,0.0,65.0,11.0,44.0,2.0,3.0,9.0,5.0,2.0,19.0,0.0,0.0,142.0,116.0,0.0,0.0,3.0,131.0
wxcode.csv,0.0,65.0,0.0,3.0,1.0,0.0,2.0,109.0,130.0,9.0,74.0,0.0,0.0,22.0,0.0,0.0,0.0,131.0
xuggle.csv,1.0,3.0,6.0,0.0,2.0,3.0,2.0,7.0,2.0,22.0,10.0,0.0,1.0,179.0,0.0,0.0,3.0,3.0
