,f1,g,recall,precision,pf,wins
cascading.csv,0.49,0.555,0.51,0.6,0.375,11
crisscross.csv,0.575,0.2,0.925,0.505,0.9199999999999999,3
gisgraphy.csv,0.195,0.15,0.125,0.405,0.14,0
glelite.csv,0.64,0.32999999999999996,0.965,0.52,0.8999999999999999,5
gnome-jabber.csv,0.55,0.55,0.575,0.54,0.49,10
ivataopenportal.csv,0.575,0.41500000000000004,0.875,0.505,0.8049999999999999,6
mb-unit.csv,0.605,0.42,0.905,0.53,0.86,7
mvdsv.csv,0.11,0.07,0.06,0.75,0.015,2
nova.csv,0.43,0.39,0.375,0.48,0.37,4
olex2.csv,0.475,0.43500000000000005,0.59,0.5549999999999999,0.37,8
openwbem.csv,0.485,0.5,0.49,0.55,0.315,9
tencompetence.csv,0.22,0.33,0.315,0.44999999999999996,0.435,1
xcmetadataservicestoolkit.csv,0.5900000000000001,0.495,0.7250000000000001,0.55,0.495,12
