,recall,precision,pf,pci_20,ifa,wins
arm-webradio.csv,0.45,0.2,0.46,0.68,3.0,7
fmri-dmt.csv,0.43,0.2,0.62,0.68,3.0,6
ftm.csv,0.6,0.29,0.28,0.59,3.0,11
fulguro.csv,0.34,0.17,0.49,0.67,5.0,5
gss.csv,0.8,0.29,0.67,0.34,3.0,2
illumination.csv,0.0,0.0,0.04,0.3,64.0,0
ldview.csv,0.67,0.21,0.6,0.48,3.0,4
monetdb.csv,0.48,0.36,0.24,0.57,2.0,12
netatalk.csv,0.67,0.22,0.64,0.44,2.0,1
olex2.csv,0.36,0.16,0.38,0.55,3.0,3
qpe.csv,0.55,0.32,0.4,0.52,7.0,8
quark.csv,0.04,0.5,0.01,0.58,1.0,13
sepgsql.csv,0.7,0.32,0.38,0.51,2.0,10
synergyspace.csv,0.29,0.16,0.27,0.79,4.0,9
