,f1,g,recall,precision,pf,wins
arm-webradio.csv,0.24,0.44,0.45,0.2,0.46,7
fmri-dmt.csv,0.24,0.34,0.43,0.2,0.62,2
ftm.csv,0.29,0.6,0.6,0.29,0.28,12
fulguro.csv,0.22,0.33,0.34,0.17,0.49,1
gss.csv,0.42,0.62,0.8,0.29,0.67,10
illumination.csv,0.0,0.0,0.0,0.0,0.04,0
ldview.csv,0.25,0.31,0.67,0.21,0.6,6
monetdb.csv,0.36,0.5,0.48,0.36,0.24,11
netatalk.csv,0.34,0.51,0.67,0.22,0.64,8
olex2.csv,0.25,0.41,0.36,0.16,0.38,5
qpe.csv,0.31,0.51,0.55,0.32,0.4,9
quark.csv,0.07,0.05,0.04,0.5,0.01,3
sepgsql.csv,0.42,0.66,0.7,0.32,0.38,13
synergyspace.csv,0.2,0.33,0.29,0.16,0.27,4
