,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.31,0.8,0.84,0.93,0.77,0.58,0.81,0.27,0.49
graphmak.csv,0.54,0.73,0.76,0.88,0.66,0.44,0.61,0.08,0.36
guineu.csv,0.54,0.29,0.04,0.05,0.35,0.33,0.36,0.15,0.5
jhotdraw.csv,0.58,0.9,0.4,0.65,0.56,0.56,0.91,0.19,0.68
ofbiz.csv,0.46,0.63,0.68,0.7,0.66,0.56,0.6,0.85,0.75
pdfedit.csv,0.65,0.49,0.48,0.79,0.6,0.7,0.79,0.54,0.36
pokeglobal.csv,0.85,0.76,0.68,1.0,1.0,0.93,0.79,0.54,0.57
red5.csv,0.96,0.83,0.92,0.86,0.89,0.74,0.83,0.92,0.9
twostep.csv,1.0,0.71,0.8,0.56,0.71,0.7,0.73,0.81,0.59
