,freedom-erp.csv,twostep.csv,iaml.csv,etics.csv,neoengine.csv,nsis.csv,vdsf.csv,monetdb.csv,amygdala.csv,ikvm.csv,jicarilla.csv,metacosm.csv,mplayer-ce.csv,moviesandbox.csv,uwom.csv,geotools.csv,jrdf.csv,ng4j.csv,bloodycore.csv,jahshakafx.csv,jstock.csv,nassp.csv,soar.csv,xbplayer.csv,scite-ru.csv,mobicents.csv,jcache.csv,flylegacy.csv,mcmc-jags.csv,mcore3d.csv,gdis.csv,gtad.csv,liferea.csv,nova.csv,fleet-simulator.csv,japano.csv,qmcpack.csv,gnukeda.csv,powerfolder-.csv,jparsec.csv,m-m-m.csv,adonthell.csv,k3d.csv,fmri-dmt.csv,amanda.csv,jaql.csv,bzbyte.csv
gdis.csv,0.05,0.17,0.52,0.0,0.0,0.0,0.0,0.29,0.49,0.3,0.21,0.58,0.05,0.52,0.64,0.24,0.46,0.54,0.44,0.36,0.37,0.17,0.17,0.5,0.51,0.17,0.09,0.42,0.71,0.5,,0.36,0.47,0.62,0.0,0.0,0.27,0.54,0.0,0.05,0.0,0.43,0.49,0.24,0.43,0.05,0.48
geotools.csv,0.0,0.0,0.54,0.0,0.71,0.0,0.05,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01,0.21,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
gnukeda.csv,0.0,0.0,0.25,0.35,0.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.21,0.0,0.5,0.49,0.0,0.0,0.0,0.0,0.0,0.27,0.25,0.36,0.0,0.0,0.94,0.0,0.0,,0.4,0.0,0.0,0.0,0.0,0.23,0.0,0.69,0.0
gtad.csv,0.0,0.74,0.0,0.5,0.0,0.02,0.0,0.0,0.0,0.0,0.45,0.48,0.0,0.38,0.0,0.0,0.7,0.5,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.64,0.0,0.0,,0.57,0.0,0.84,0.45,0.0,0.0,0.6,0.42,0.58,0.37,0.0,0.52,0.0,0.05,0.57
iaml.csv,0.0,0.05,,0.1,0.63,0.16,0.49,0.0,0.13,0.13,0.0,0.0,0.0,0.06,0.0,0.17,0.16,0.0,0.0,0.8,0.0,0.53,0.17,0.7,0.0,0.0,0.0,0.32,0.09,0.55,0.71,0.0,0.1,0.1,0.38,0.49,0.17,0.42,0.43,0.42,0.0,0.1,0.09,0.35,0.56,0.54,0.56
ikvm.csv,0.62,0.8,0.39,0.52,0.42,0.0,0.52,0.34,0.24,,0.58,0.57,0.0,0.34,0.0,0.29,0.5,0.5,0.0,0.4,0.3,0.44,0.12,0.51,0.12,0.06,0.26,0.2,0.36,0.59,0.36,0.0,0.53,0.6,0.47,0.34,0.33,0.23,0.26,0.64,0.32,0.59,0.2,0.62,0.47,0.55,0.34
jahshakafx.csv,0.0,0.0,0.56,0.0,0.64,0.0,0.64,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,,0.21,0.66,0.37,0.54,0.12,0.0,0.0,0.02,0.0,0.64,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.33,0.05,0.0,0.0,0.0,0.09,0.0,0.61,0.09,0.0
japano.csv,0.0,0.33,0.47,0.21,0.59,0.0,0.0,0.0,0.63,0.11,0.21,0.24,0.0,0.5,0.0,0.05,0.45,0.09,0.0,0.04,0.41,0.0,0.29,0.64,0.0,0.0,0.09,0.0,0.49,0.37,0.06,0.57,0.61,0.37,0.0,,0.6,0.51,0.44,0.0,0.0,0.48,0.0,0.52,0.02,0.44,0.24
jaql.csv,0.0,0.0,0.1,0.66,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.27,0.1,0.43,0.0,0.0,0.3,0.0,0.48,0.0,,0.47
jcache.csv,0.32,0.78,0.39,0.63,0.46,0.41,0.38,0.67,0.45,0.41,0.07,0.66,0.3,0.72,0.46,0.45,0.48,0.55,0.38,0.62,0.35,0.64,0.27,0.6,0.48,0.43,,0.53,0.32,0.49,0.65,0.96,0.46,0.27,0.3,0.45,0.55,0.39,0.69,0.47,0.3,0.37,0.6,0.35,0.53,0.65,0.62
jicarilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jparsec.csv,0.0,0.82,0.01,0.65,0.0,0.0,0.0,0.0,0.37,0.0,0.17,0.74,0.0,0.57,0.0,0.0,0.6,0.64,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.58,0.0,0.0,0.0,0.35,0.09,0.09,0.26,0.0,0.0,0.12,,0.35,0.02,0.0,0.2,0.0,0.09,0.36
jrdf.csv,0.0,0.62,0.0,0.66,0.0,0.0,0.0,0.0,0.33,0.0,0.43,0.0,0.0,0.19,0.0,0.0,,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jstock.csv,0.0,0.52,0.06,0.62,0.05,0.24,0.0,0.0,0.35,0.0,0.07,0.34,0.0,0.44,0.0,0.0,0.45,0.56,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.2,0.05,0.02,0.0,0.46,0.0,0.66,0.23,0.38,0.12,0.37,0.13,0.35,0.45,0.0,0.37,0.0,0.16,0.25
k3d.csv,0.0,0.4,0.39,0.5,0.57,0.46,0.19,0.02,0.71,0.0,0.21,0.62,0.0,0.57,0.0,0.23,0.48,0.57,0.0,0.34,0.49,0.0,0.5,0.58,0.0,0.0,0.34,0.0,0.68,0.26,0.51,0.92,0.53,0.6,0.44,0.51,0.52,0.45,0.64,0.17,0.42,0.5,,0.61,0.12,0.54,0.64
liferea.csv,0.0,0.0,0.0,0.77,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.21,0.3,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,,0.52,0.66,0.54,0.23,0.0,0.61,0.05,0.0,0.41,0.0,0.67,0.0,0.0,0.51
m-m-m.csv,0.0,0.4,0.0,0.41,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.44,0.0,0.0,0.55,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.34,0.0,0.0,0.0,0.1,0.0,0.28,0.24,0.0,0.0,0.0,0.0,,0.35,0.0,0.0,0.0,0.0,0.15
mcmc-jags.csv,0.0,0.35,0.0,0.43,0.0,0.0,0.0,0.0,0.65,0.0,0.37,0.68,0.0,0.65,0.0,0.0,0.36,0.65,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.71,0.0,,0.0,0.0,0.0,0.0,0.63,0.28,0.25,0.06,0.0,0.12,0.41,0.38,0.16,0.0,0.2,0.0,0.06,0.51
mcore3d.csv,0.32,0.0,0.09,0.0,0.09,0.0,0.61,0.65,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.85,0.0,0.51,0.0,0.64,0.38,0.15,0.0,0.63,0.0,,0.82,0.0,0.0,0.27,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.58,0.0,0.64,0.0,0.0
metacosm.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobicents.csv,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monetdb.csv,0.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.21,0.0,0.31,0.42,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.13,0.0,0.0
moviesandbox.csv,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.37,0.0,0.29,0.59,0.0,,0.0,0.0,0.16,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.72,0.0,0.0,0.0,0.0,0.62,0.36,0.48,0.0,0.0,0.07,0.13,0.61,0.15,0.0,0.0,0.0,0.0,0.02
mplayer-ce.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nassp.csv,0.0,0.0,0.45,0.0,0.68,0.35,0.41,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.18,0.41,,0.41,0.69,0.0,0.0,0.0,0.0,0.0,0.52,0.75,0.62,0.5,0.0,0.62,0.0,0.41,0.57,0.05,0.0,0.0,0.56,0.0,0.21,0.07,0.63,0.0
neoengine.csv,0.0,0.0,0.48,0.0,,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.69,0.0,0.0,0.0,0.0,0.0,0.48,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
ng4j.csv,0.0,0.72,0.35,0.36,0.0,0.0,0.0,0.0,0.41,0.0,0.04,0.64,0.0,0.63,0.0,0.0,0.29,,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.57,0.0,0.0,0.0,0.0,0.69,0.31,0.37,0.0,0.0,0.0,0.41,0.41,0.53,0.0,0.21,0.0,0.0,0.0
nova.csv,0.0,0.31,0.0,0.1,0.0,0.02,0.0,0.0,0.44,0.0,0.43,0.42,0.0,0.19,0.0,0.0,0.38,0.23,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.25,0.0,0.37,0.01,0.0,0.0,0.27,,0.38,0.06,0.0,0.06,0.0,0.33,0.22,0.21,0.0,0.0,0.0,0.01,0.05
nsis.csv,0.0,0.0,0.0,0.52,0.0,,0.0,0.0,0.04,0.0,0.04,0.05,0.0,0.09,0.0,0.0,0.5,0.06,0.0,0.0,0.78,0.0,0.17,0.27,0.0,0.0,0.11,0.0,0.09,0.0,0.0,0.27,0.0,0.0,0.02,0.39,0.53,0.0,0.64,0.02,0.0,0.4,0.0,0.46,0.0,0.34,0.65
powerfolder-.csv,0.02,0.56,0.4,0.66,0.28,0.19,0.04,0.35,0.1,0.4,0.43,0.49,0.0,0.17,0.07,0.21,0.6,0.23,0.12,0.2,0.74,0.46,0.37,0.15,0.38,0.28,0.41,0.33,0.23,0.05,0.27,0.4,0.18,0.0,0.31,0.53,0.28,0.35,,0.15,0.47,0.06,0.31,0.66,0.25,0.59,0.54
qmcpack.csv,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.64,0.0,0.0,0.47,,0.0,0.57,0.0,0.0,0.45,0.0,0.6,0.0,0.06,0.55
scite-ru.csv,0.0,0.0,0.43,0.0,0.68,0.0,0.3,0.07,0.0,0.66,0.0,0.0,0.0,0.43,0.0,0.42,0.0,0.0,0.0,0.48,0.33,0.69,0.17,0.66,,0.0,0.0,0.42,0.0,0.69,0.66,0.45,0.38,0.33,0.0,0.0,0.09,0.66,0.05,0.0,0.0,0.3,0.16,0.21,0.38,0.05,0.0
soar.csv,0.0,0.0,0.31,0.0,0.09,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twostep.csv,0.0,,0.0,0.43,0.0,0.0,0.0,0.0,0.28,0.0,0.04,0.0,0.0,0.58,0.0,0.0,0.48,0.62,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.37,0.0,0.0,0.0,0.0,0.18,0.42,0.36,0.0,0.0,0.17,0.02,0.12,0.62,0.0,0.38,0.0,0.0,0.0
uwom.csv,0.0,0.77,0.24,0.78,0.58,0.38,0.09,0.02,0.64,0.0,0.34,0.52,0.0,0.66,,0.26,0.0,0.7,0.0,0.5,0.71,0.29,0.0,0.56,0.0,0.0,0.87,0.04,0.69,0.31,0.25,0.84,0.64,0.61,0.74,0.56,0.68,0.48,0.62,0.27,0.61,0.43,0.16,0.52,0.29,0.64,0.37
vdsf.csv,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xbplayer.csv,0.0,0.09,0.21,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.51,0.09,0.0,0.0,0.47,0.0,0.12,,0.0,0.0,0.21,0.0,0.0,0.07,0.25,0.76,0.09,0.0,0.96,0.57,0.6,0.35,0.39,0.48,0.0,0.52,0.0,0.45,0.0,0.54,0.49
