,f1,g,recall,precision,pf,wins
avifile.csv,0.29000000000000004,0.32999999999999996,0.41000000000000003,0.355,0.335,4
baadengine.csv,0.415,0.4,0.9,0.29000000000000004,0.815,9
bibedt.csv,0.41000000000000003,0.445,0.405,0.46499999999999997,0.30000000000000004,16
cascading.csv,0.395,0.635,0.7,0.4,0.46,18
dataobjectsdotnet.csv,0.365,0.45999999999999996,0.6,0.33499999999999996,0.52,10
gnome-jabber.csv,0.28,0.335,0.295,0.425,0.24,6
gogoego.csv,0.35,0.42,0.4,0.41000000000000003,0.315,11
httpcontentparser.csv,0.33999999999999997,0.41500000000000004,0.395,0.365,0.325,8
impala.csv,0.32,0.475,0.565,0.28500000000000003,0.53,7
jaxlib.csv,0.41000000000000003,0.47,0.425,0.395,0.29500000000000004,15
jgameai.csv,0.1,0.095,0.07500000000000001,0.24,0.07500000000000001,0
jhotdraw.csv,0.31,0.425,0.53,0.32,0.51,5
loki-lib.csv,0.445,0.55,0.63,0.305,0.59,14
patterntesting.csv,0.45999999999999996,0.255,0.94,0.31,0.935,3
pokeglobal.csv,0.31,0.48,0.615,0.32,0.39,13
snakeyaml.csv,0.395,0.43,0.385,0.36,0.27,12
unflobtactical.csv,0.42000000000000004,0.54,0.6,0.41000000000000003,0.485,17
werx.csv,0.45999999999999996,0.05,0.99,0.3,0.99,1
zealos.csv,0.24,0.24,0.2,0.42500000000000004,0.14,2
