,f1,g,recall,precision,pf,wins
avifile.csv,0.29500000000000004,0.31,0.42000000000000004,0.29500000000000004,0.33,3
baadengine.csv,0.42,0.475,0.8300000000000001,0.29500000000000004,0.565,14
bibedt.csv,0.41500000000000004,0.52,0.48,0.425,0.30000000000000004,16
cascading.csv,0.405,0.59,0.595,0.43,0.38,17
dataobjectsdotnet.csv,0.445,0.51,0.685,0.36,0.595,12
exl.csv,0.29000000000000004,0.44,0.505,0.36,0.485,5
gogoego.csv,0.395,0.47,0.475,0.41000000000000003,0.385,11
httpcontentparser.csv,0.365,0.43,0.435,0.355,0.38,8
impala.csv,0.385,0.48,0.64,0.315,0.66,6
jaxlib.csv,0.42,0.505,0.46499999999999997,0.39,0.29500000000000004,15
jgameai.csv,0.075,0.06,0.05,0.16999999999999998,0.06,0
jhotdraw.csv,0.28500000000000003,0.4,0.5449999999999999,0.335,0.48,4
loki-lib.csv,0.46,0.58,0.635,0.325,0.58,13
patterntesting.csv,0.495,0.3,0.96,0.33499999999999996,0.92,7
pokeglobal.csv,0.45499999999999996,0.45499999999999996,0.94,0.32,0.81,10
snakeyaml.csv,0.35,0.41000000000000003,0.37,0.32,0.245,9
unflobtactical.csv,0.44,0.625,0.755,0.36,0.535,18
werx.csv,0.46499999999999997,0.05,0.98,0.305,0.99,1
zealos.csv,0.22,0.25,0.21000000000000002,0.44999999999999996,0.17,2
