,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0
jlinalg.csv,0.0,12.0,1.0,1.0,0.0,210.0,10.0,6.0
jmule.csv,0.0,2.0,0.0,0.0,0.0,107.0,4.0,0.0
knowledge.csv,0.0,1.0,0.0,1.0,0.0,283.0,5.0,3.0
massiv.csv,63.0,141.0,0.0,140.0,66.0,0.0,78.0,52.0
ng4j.csv,0.0,4.0,0.0,3.0,0.0,77.0,0.0,0.0
playerstage.csv,0.0,2.0,0.0,0.0,0.0,90.0,2.0,3.0
superwaba.csv,0.0,0.0,0.0,0.0,0.0,139.0,5.0,1.0
