,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.5,0.55,0.54,0.45,0.38,0.5,0.55,0.64
jlinalg.csv,0.5,0.46,0.46,0.39,0.42,0.53,0.52,0.56
jmule.csv,0.36,0.94,0.84,0.52,0.41,0.61,0.68,0.48
knowledge.csv,0.37,0.52,0.57,0.36,0.41,0.41,0.4,0.4
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
ng4j.csv,0.47,0.77,0.49,0.52,0.45,0.64,0.79,0.82
playerstage.csv,0.67,0.62,0.54,0.6,0.55,0.69,0.71,0.79
superwaba.csv,0.36,0.57,0.43,0.47,0.53,0.44,0.5,0.48
