,flylinkdc.csv,xbrlapi.csv,vdsf.csv,nuttx.csv,maidsafe-dht.csv,dvt.csv,ldview.csv,red5.csv,ctrlr.csv,ipfire-wall.csv,gnome-jabber.csv,jruby.csv,oorexx.csv,fulguro.csv
ctrlr.csv,2.0,0.0,1261.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
dvt.csv,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0
flylinkdc.csv,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
fulguro.csv,5.0,0.0,5.0,0.0,5.0,20.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0
gnome-jabber.csv,4.0,0.0,5.0,0.0,10.0,12.0,3.0,0.0,3.0,7.0,2.0,0.0,2.0,2.0
ipfire-wall.csv,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0
jruby.csv,14.0,4.0,5.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0
ldview.csv,3.0,0.0,5.0,0.0,7.0,5.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0
maidsafe-dht.csv,0.0,0.0,5.0,0.0,0.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,89.0
nuttx.csv,3.0,0.0,182.0,0.0,2.0,5.0,57.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
oorexx.csv,8.0,1.0,10.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0
red5.csv,1.0,0.0,17.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0
vdsf.csv,3.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,2.0,8.0,3.0,0.0,1.0,1.0
xbrlapi.csv,4.0,0.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
