,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.77,0.95,1.0,1.0,0.59,1.0,0.98,0.02,0.77
galaxium.csv,0.58,0.92,0.97,0.69,0.3,0.75,0.78,0.19,0.74
jython.csv,0.89,0.9,0.19,0.84,0.83,0.93,0.74,1.33,0.97
ninject.csv,0.92,0.89,0.86,0.97,0.78,0.81,0.92,1.22,0.11
ondex.csv,0.73,0.8,0.96,0.68,0.84,0.7,0.58,0.7,0.48
opentibia.csv,0.32,0.75,0.46,0.97,0.69,0.76,0.66,1.14,0.62
power-architect.csv,1.0,1.01,1.0,0.86,0.99,0.36,0.9,1.04,0.77
unbvision.csv,0.58,0.96,1.0,0.35,0.49,0.64,0.76,0.8,0.29
x-ray-mule.csv,0.83,0.33,0.95,0.87,0.84,0.82,0.69,1.05,0.82
