,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.05,0.79,0.62,0.59,0.59,0.63,0.63,0.57,0.0
massiv.csv,0.04,0.12,0.36,0.99,0.01,0.05,0.0,0.0,0.05
mesa3d.csv,0.58,0.09,0.74,0.5,0.43,0.63,0.61,0.55,0.28
ngl.csv,0.73,0.72,0.41,0.47,0.63,0.67,0.67,0.17,0.58
nutz.csv,0.74,0.51,0.27,0.37,0.38,0.55,0.51,0.13,0.33
ossim.csv,0.25,0.21,0.75,0.29,0.0,0.32,0.37,0.34,0.24
qmmp.csv,0.74,0.71,0.68,0.68,0.51,0.58,0.66,0.51,0.64
rcp-company-uibindings.csv,0.58,0.61,0.76,0.5,0.55,0.67,0.5,0.26,0.88
v8.csv,0.24,0.35,0.29,0.5,0.85,0.47,0.35,0.09,0.38
