,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,5.0,0.0,65.0,235.0,0.0,0.0,0.0,32.0,0.0
massiv.csv,0.0,6.0,9.0,1.0,0.0,0.0,124.0,322.0,0.0
mesa3d.csv,3.0,6.0,25.0,178.0,1.0,0.0,5.0,3.0,1.0
ngl.csv,2.0,0.0,36.0,225.0,0.0,0.0,6.0,5.0,0.0
nutz.csv,0.0,3.0,43.0,279.0,0.0,0.0,2.0,2.0,0.0
ossim.csv,0.0,15.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0
qmmp.csv,2.0,8.0,59.0,187.0,0.0,0.0,0.0,4.0,0.0
rcp-company-uibindings.csv,2.0,9.0,5.0,146.0,0.0,0.0,0.0,0.0,0.0
v8.csv,7.0,10.0,28.0,175.0,0.0,0.0,2.0,2.0,0.0
