,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.06,0.66,0.64,0.97,0.68,0.8,0.8,0.93,0.94
ingex.csv,0.88,0.56,0.6,0.85,0.7,0.7,0.08,0.63,0.57
megasquirtavr.csv,0.74,0.3,0.56,0.8,0.7,0.61,0.79,0.5,0.72
owlapi.csv,0.9,0.95,0.59,0.71,0.68,0.04,0.71,0.86,0.82
piccolo2d.csv,1.0,0.95,0.23,0.99,0.84,0.92,1.0,0.89,0.95
servicestack.csv,0.66,0.58,0.54,1.05,0.5,0.76,0.91,0.68,0.12
tolven.csv,0.94,0.76,0.77,0.85,0.03,0.69,0.61,0.62,0.63
twostep.csv,0.65,0.71,0.6,0.81,0.47,0.48,0.63,0.04,0.55
wxlua.csv,0.74,0.98,0.86,0.25,0.85,0.94,0.66,0.92,0.89
