,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.94,0.35,0.38,0.03,0.32,0.2,0.21,0.08,0.06
ingex.csv,0.16,0.45,0.54,0.32,0.41,0.52,1.0,0.54,0.47
megasquirtavr.csv,0.32,0.7,0.77,0.3,0.86,0.56,0.31,0.77,0.59
owlapi.csv,0.13,0.1,0.46,0.5,0.35,0.96,0.31,0.15,0.29
piccolo2d.csv,0.0,0.05,0.77,0.01,0.16,0.08,0.0,0.12,0.06
servicestack.csv,0.39,0.55,0.54,0.26,0.59,0.32,0.1,0.35,0.88
tolven.csv,0.06,0.25,0.23,0.15,0.97,0.32,0.41,0.38,0.47
twostep.csv,0.42,0.35,0.77,0.28,0.81,0.84,0.62,0.96,0.47
wxlua.csv,0.68,0.7,0.92,0.99,0.62,0.52,0.66,0.58,0.82
