,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.0,0.1,0.17,0.0,0.03,0.05,0.1,0.11,0.0
ingex.csv,0.28,0.12,0.38,0.5,0.38,0.51,0.08,0.42,0.22
megasquirtavr.csv,0.31,0.0,0.51,0.38,0.69,0.42,0.38,0.44,0.59
owlapi.csv,0.24,0.3,0.23,0.5,0.2,0.0,0.16,0.13,0.41
piccolo2d.csv,0.0,0.05,0.0,0.0,0.06,0.03,0.0,0.09,0.09
servicestack.csv,0.24,0.37,0.28,0.75,0.3,0.34,0.14,0.18,0.0
tolven.csv,0.03,0.11,0.07,0.0,0.0,0.08,0.16,0.02,0.35
twostep.csv,0.29,0.27,0.55,0.38,0.43,0.45,0.5,0.0,0.13
wxlua.csv,0.67,0.93,0.85,0.25,0.77,0.81,0.56,0.82,0.87
