,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.49,0.68,0.22,0.55,0.85,0.61,0.5,0.72
etics.csv,0.6,0.61,0.22,0.57,0.77,0.43,0.51,0.71
genecys.csv,0.25,0.67,0.28,0.51,0.87,0.52,0.38,0.72
kvs.csv,0.42,0.23,0.6,0.34,0.03,0.42,0.3,0.47
mcore3d.csv,0.33,0.75,0.35,0.5,0.9,0.24,0.48,0.6
miranda.csv,0.26,0.38,0.19,0.49,0.78,0.53,0.57,0.75
ogrehg.csv,0.41,0.71,0.2,0.62,0.91,0.49,0.51,0.76
passwordsafe.csv,0.4,0.75,0.18,0.62,0.87,0.63,0.64,0.76
