,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,2.0,3.0,0.0,0.0
jajuk.csv,0.0,8.0,2.0,2.0
vapor.csv,3.0,6.0,0.0,0.0
zorannt.csv,3.0,0.0,4.0,4.0
