,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.44,0.58,0.43,0.43
jajuk.csv,0.45,0.49,0.48,0.47
vapor.csv,0.6,0.96,0.85,0.94
zorannt.csv,0.73,0.91,0.73,0.72
