,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.6,0.6,0.65,0.03
jajuk.csv,0.04,0.48,0.65,0.9
vapor.csv,0.98,0.89,0.2,0.86
zorannt.csv,0.83,0.04,0.94,0.73
