,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.65,0.57,0.63,0.98
jajuk.csv,0.97,0.71,0.55,0.38
vapor.csv,0.35,0.16,0.83,0.17
zorannt.csv,0.36,0.97,0.26,0.38
