,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.12,0.08,0.18,0.2,1.0,0.04,0.16,0.33
biodwh.csv,0.09,0.05,0.18,0.17,0.17,0.0,0.03,1.0
brlcad.csv,0.94,0.84,0.71,0.4,1.0,1.0,0.78,0.75
critterding.csv,0.79,0.55,1.0,0.74,0.58,0.52,0.45,0.67
jmri.csv,0.68,0.98,0.53,0.31,0.5,0.12,0.47,0.5
nabu-library.csv,0.12,0.44,0.53,0.77,0.17,0.2,1.0,0.58
popeye-chess.csv,0.37,0.35,0.29,0.89,0.67,0.32,0.32,0.83
yarp.csv,0.28,0.47,0.26,0.37,0.25,0.96,0.07,0.25
