,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.85,0.19,0.92,0.7,0.75,0.84,0.84
libtorrent.csv,0.78,0.72,0.69,0.64,0.83,0.38,0.67
mcmc-jags.csv,0.69,0.75,0.85,0.21,0.68,0.62,0.82
nebuladevice.csv,0.85,0.87,1.0,0.7,1.0,0.68,0.45
olap-navigator.csv,0.17,0.7,0.46,0.5,0.48,0.56,0.49
pidgin.csv,0.49,0.52,0.69,0.48,0.42,0.51,0.71
sepgsql.csv,0.4,0.64,0.38,0.74,0.42,0.64,0.87
