,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,4.0,0.0,2.0,16.0,0.0,6.0,26.0,0.0,0.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,38.0,0.0,0.0,52.0
arcallians.csv,0.0,0.0,0.0,5.0,0.0,24.0,30.0,7.0,0.0,3.0,2.0,0.0,1.0,6.0,0.0,1.0,31.0,0.0,0.0,1.0
arianne.csv,0.0,0.0,0.0,22.0,0.0,12.0,9.0,0.0,7.0,1.0,2.0,0.0,10.0,2.0,2.0,0.0,53.0,1.0,6.0,6.0
aztec.csv,0.0,2.0,0.0,22.0,1.0,0.0,65.0,5.0,2.0,7.0,0.0,0.0,1.0,1.0,627.0,1.0,52.0,9.0,7.0,2.0
biopax.csv,0.0,0.0,3.0,21.0,0.0,19.0,32.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,0.0,15.0,1.0
bl-toolkit.csv,0.0,0.0,0.0,6.0,0.0,49.0,32.0,0.0,9.0,4.0,0.0,0.0,1.0,6.0,2.0,0.0,38.0,0.0,8.0,0.0
clamav.csv,1.0,0.0,2.0,0.0,5.0,11.0,59.0,4.0,5.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,21.0,13.0,3.0,1.0
crux-framework.csv,0.0,171.0,0.0,256.0,83.0,318.0,2.0,2.0,0.0,55.0,0.0,0.0,0.0,208.0,3.0,90.0,0.0,2.0,78.0,52.0
gnupdate.csv,0.0,0.0,0.0,21.0,0.0,47.0,8.0,4.0,2.0,13.0,0.0,0.0,11.0,2.0,0.0,2.0,48.0,1.0,1.0,7.0
jmule.csv,4.0,0.0,2.0,11.0,0.0,29.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2.0,0.0
mbse.csv,11.0,0.0,0.0,20.0,0.0,13.0,2.0,0.0,1.0,11.0,1.0,0.0,15.0,2.0,0.0,2.0,8.0,3.0,0.0,9.0
mplayer-ce.csv,0.0,0.0,0.0,27.0,0.0,45.0,32.0,0.0,2.0,13.0,2.0,0.0,13.0,2.0,0.0,2.0,60.0,4.0,1.0,7.0
ng4j.csv,2.0,0.0,0.0,4.0,0.0,10.0,43.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,5.0,0.0,0.0
ns-3-dev-def-routing.csv,6.0,0.0,0.0,7.0,0.0,5.0,57.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,29.0,7.0,4.0,0.0
openxava.csv,0.0,1.0,0.0,15.0,5.0,140.0,0.0,1.0,9.0,2.0,20.0,0.0,1.0,10.0,2.0,1.0,38.0,1.0,3.0,2.0
phonon-vlc-mplayer.csv,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,13.0,1.0,0.0,0.0,5.0,0.0,1.0,23.0,0.0,0.0,1.0
qgis.csv,4.0,0.0,0.0,5.0,0.0,17.0,33.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,34.0,9.0,5.0,3.0
vars-redux.csv,2.0,0.0,0.0,2.0,0.0,7.0,0.0,15.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,20.0,6.0,1.0,0.0
xamj.csv,0.0,0.0,0.0,25.0,0.0,46.0,4.0,0.0,2.0,12.0,2.0,0.0,2.0,7.0,4.0,2.0,41.0,0.0,1.0,7.0
yafdotnet.csv,3.0,1.0,2.0,2.0,0.0,42.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,3.0,0.0,2.0,29.0,0.0,6.0,1.0
