,recall,precision,pf,wins
bacula.csv,0.595,0.475,0.375,7
decidr.csv,0.63,0.445,0.425,4
elmo.csv,0.005,0.055,0.01,1
gpac.csv,0.425,0.47,0.29,6
img-browse-sort.csv,0.22999999999999998,0.6,0.095,18
jajuk.csv,0.575,0.5349999999999999,0.335,11
ktc.csv,0.36,0.615,0.16,19
nativeclient.csv,0.65,0.46499999999999997,0.485,3
neoengine.csv,0.635,0.51,0.46499999999999997,5
nicepress.csv,0.3,0.5800000000000001,0.15,15
omseek.csv,0.19,0.45499999999999996,0.14,8
rosegarden.csv,0.47,0.585,0.225,16
sigil.csv,0.53,0.5700000000000001,0.275,14
smarttag.csv,0.28,0.515,0.135,12
sylpheed-claws.csv,0.535,0.49,0.325,9
tango-cs.csv,0.33999999999999997,0.505,0.15,13
vapor.csv,0.315,0.515,0.19,10
xemeiah.csv,0.44,0.55,0.18,17
zorannt.csv,0.52,0.42,0.57,0
zscreen.csv,0.84,0.49,0.665,2
